LoginID,StudentID,EnrollmentID,LoginTimestamp,LogoutTimestamp,SessionDurationMinutes,ActivityType
102318,250,1267,2024-10-08 01:00:00,2024-10-08 01:30:00,30,ViewLectures
102319,250,1267,2024-11-10 14:00:00,2024-11-10 14:59:00,59,Other
102320,250,1267,2024-11-20 01:00:00,2024-11-20 03:28:00,148,SubmitAssignment
102321,250,1267,2024-09-02 03:00:00,2024-09-02 04:43:00,103,ViewGrades
102322,250,1267,2024-11-30 17:00:00,2024-11-30 18:08:00,68,ViewGrades
102323,250,1267,2024-10-20 17:00:00,2024-10-20 19:59:00,179,ViewLectures
102324,250,1267,2024-09-27 11:00:00,2024-09-27 13:14:00,134,SubmitAssignment
102325,250,1267,2024-10-27 10:00:00,2024-10-27 11:01:00,61,ViewGrades
102326,250,1267,2024-09-23 03:00:00,2024-09-23 04:58:00,118,Discussion
102327,250,1267,2024-12-14 04:00:00,2024-12-14 04:48:00,48,SubmitAssignment
102328,250,1267,2024-11-23 13:00:00,2024-11-23 14:47:00,107,ViewLectures
102329,250,1267,2024-12-14 09:00:00,2024-12-14 10:39:00,99,SubmitAssignment
102330,250,1267,2024-09-19 06:00:00,2024-09-19 07:06:00,66,ViewGrades
102331,250,1267,2024-09-25 15:00:00,2024-09-25 16:35:00,95,ViewGrades
102332,250,1267,2024-09-12 14:00:00,2024-09-12 16:58:00,178,Other
102333,250,1267,2024-10-20 16:00:00,2024-10-20 17:09:00,69,SubmitAssignment
102334,250,1267,2024-09-08 14:00:00,2024-09-08 16:53:00,173,SubmitAssignment
102335,250,1267,2024-11-28 14:00:00,2024-11-28 14:47:00,47,SubmitAssignment
102336,250,1267,2024-10-05 14:00:00,2024-10-05 16:47:00,167,ViewGrades
102337,250,1267,2024-10-12 06:00:00,2024-10-12 06:43:00,43,Discussion
102338,250,1267,2024-11-29 21:00:00,2024-11-29 23:25:00,145,SubmitAssignment
102339,250,1267,2024-12-12 17:00:00,2024-12-12 19:00:00,120,ViewLectures
102340,250,1267,2024-11-20 22:00:00,2024-11-20 22:23:00,23,Other
102341,250,1267,2024-09-08 12:00:00,2024-09-08 14:48:00,168,ViewGrades
102342,250,1267,2024-10-21 17:00:00,2024-10-21 19:45:00,165,ViewLectures
102343,250,1267,2024-11-16 21:00:00,2024-11-16 22:13:00,73,ViewGrades
102344,250,1267,2024-11-11 10:00:00,2024-11-11 10:18:00,18,Other
102345,250,1267,2024-10-26 22:00:00,2024-10-26 22:23:00,23,Other
102346,250,1267,2024-09-10 03:00:00,2024-09-10 04:35:00,95,Discussion
102347,250,1267,2024-11-27 22:00:00,2024-11-27 22:42:00,42,SubmitAssignment
102348,250,1267,2024-11-15 22:00:00,2024-11-15 22:24:00,24,ViewLectures
102349,250,1267,2024-10-25 21:00:00,2024-10-25 22:06:00,66,ViewLectures
102350,250,1267,2024-11-03 23:00:00,2024-11-04 00:30:00,90,SubmitAssignment
102351,250,1267,2024-11-29 06:00:00,2024-11-29 08:43:00,163,ViewGrades
102352,250,1267,2024-10-20 13:00:00,2024-10-20 15:27:00,147,ViewLectures
102353,250,1267,2024-10-05 04:00:00,2024-10-05 04:18:00,18,ViewLectures
102354,250,1267,2024-11-11 16:00:00,2024-11-11 18:07:00,127,SubmitAssignment
102355,250,1267,2024-11-23 08:00:00,2024-11-23 10:14:00,134,Other
102356,250,1267,2024-10-19 09:00:00,2024-10-19 11:33:00,153,Other
102357,250,1267,2024-11-05 01:00:00,2024-11-05 03:54:00,174,Discussion
102358,250,1267,2024-11-14 23:00:00,2024-11-15 00:37:00,97,Discussion
102359,250,1267,2024-11-14 07:00:00,2024-11-14 08:45:00,105,Other
102360,250,1267,2024-09-25 11:00:00,2024-09-25 12:57:00,117,ViewLectures
102361,250,1267,2024-11-15 18:00:00,2024-11-15 19:04:00,64,ViewGrades
102362,250,1267,2024-12-13 00:00:00,2024-12-13 00:54:00,54,Discussion
102363,250,1267,2024-09-15 23:00:00,2024-09-16 00:46:00,106,ViewGrades
102364,250,1267,2024-11-13 16:00:00,2024-11-13 17:58:00,118,Discussion
102365,250,1267,2024-11-03 12:00:00,2024-11-03 14:43:00,163,ViewGrades
102366,250,1267,2024-09-07 10:00:00,2024-09-07 10:24:00,24,ViewGrades
102367,250,1267,2024-11-16 12:00:00,2024-11-16 12:39:00,39,Other
102368,250,1267,2024-10-13 16:00:00,2024-10-13 17:49:00,109,Discussion
102369,250,1267,2024-10-02 01:00:00,2024-10-02 02:59:00,119,ViewLectures
102370,250,1267,2024-10-28 07:00:00,2024-10-28 07:40:00,40,SubmitAssignment
102371,250,1267,2024-10-07 07:00:00,2024-10-07 07:37:00,37,ViewGrades
102372,250,1267,2024-09-07 13:00:00,2024-09-07 14:49:00,109,Discussion
102373,250,1267,2024-10-01 08:00:00,2024-10-01 09:26:00,86,Other
102374,250,1267,2024-09-23 23:00:00,2024-09-24 00:35:00,95,SubmitAssignment
102375,250,1267,2024-09-21 18:00:00,2024-09-21 20:41:00,161,SubmitAssignment
102376,250,1267,2024-09-23 18:00:00,2024-09-23 18:56:00,56,ViewLectures
102377,250,1267,2024-09-18 16:00:00,2024-09-18 18:09:00,129,Discussion
102378,250,1267,2024-12-13 07:00:00,2024-12-13 08:50:00,110,Discussion
102379,250,1267,2024-11-18 13:00:00,2024-11-18 15:15:00,135,SubmitAssignment
102380,250,1267,2024-12-09 15:00:00,2024-12-09 15:21:00,21,ViewLectures
102381,250,1267,2024-10-01 05:00:00,2024-10-01 06:23:00,83,ViewLectures
102382,250,1267,2024-09-22 19:00:00,2024-09-22 20:27:00,87,SubmitAssignment
102383,250,1267,2024-11-07 22:00:00,2024-11-07 23:04:00,64,ViewLectures
102384,250,1267,2024-10-04 12:00:00,2024-10-04 14:02:00,122,Other
102385,250,1267,2024-10-04 06:00:00,2024-10-04 06:49:00,49,Other
102386,250,1267,2024-10-18 17:00:00,2024-10-18 18:52:00,112,Other
102387,250,1267,2024-09-08 04:00:00,2024-09-08 05:25:00,85,Other
102388,250,1267,2024-11-17 10:00:00,2024-11-17 10:40:00,40,SubmitAssignment
102389,250,1267,2024-11-18 12:00:00,2024-11-18 12:22:00,22,ViewGrades
102390,250,1267,2024-09-04 16:00:00,2024-09-04 17:03:00,63,ViewLectures
102391,250,1267,2024-10-17 06:00:00,2024-10-17 07:16:00,76,Other
102392,250,1267,2024-10-17 15:00:00,2024-10-17 17:23:00,143,ViewLectures
102393,250,1267,2024-12-12 01:00:00,2024-12-12 03:53:00,173,ViewGrades
102394,250,1267,2024-10-08 00:00:00,2024-10-08 01:16:00,76,ViewLectures
102395,250,1267,2024-12-09 18:00:00,2024-12-09 20:33:00,153,ViewGrades
102396,250,1267,2024-10-31 06:00:00,2024-10-31 06:24:00,24,ViewGrades
102397,250,1267,2024-11-27 15:00:00,2024-11-27 15:44:00,44,SubmitAssignment
102398,250,1267,2024-11-24 03:00:00,2024-11-24 03:42:00,42,Other
102399,250,1267,2024-10-01 05:00:00,2024-10-01 07:14:00,134,Discussion
102400,250,1267,2024-10-25 20:00:00,2024-10-25 20:51:00,51,SubmitAssignment
102401,250,1267,2024-10-30 00:00:00,2024-10-30 02:38:00,158,ViewGrades
102402,250,1267,2024-09-06 18:00:00,2024-09-06 18:17:00,17,ViewGrades
102403,250,1267,2024-09-13 08:00:00,2024-09-13 09:02:00,62,SubmitAssignment
102404,250,1267,2024-09-28 20:00:00,2024-09-28 20:49:00,49,SubmitAssignment
102405,250,1267,2024-09-15 18:00:00,2024-09-15 19:18:00,78,ViewGrades
102406,250,1267,2024-09-11 11:00:00,2024-09-11 11:58:00,58,Discussion
102407,250,1267,2024-09-14 10:00:00,2024-09-14 11:58:00,118,ViewGrades
102408,250,1267,2024-11-23 00:00:00,2024-11-23 02:44:00,164,Discussion
102409,250,1267,2024-12-03 11:00:00,2024-12-03 12:56:00,116,Other
102410,250,1267,2024-12-14 22:00:00,2024-12-14 23:24:00,84,Other
102411,250,1267,2024-10-23 05:00:00,2024-10-23 07:36:00,156,SubmitAssignment
102412,250,1267,2024-12-14 03:00:00,2024-12-14 05:40:00,160,Discussion
102413,250,1267,2024-09-12 07:00:00,2024-09-12 08:34:00,94,Other
102414,250,1267,2024-10-15 08:00:00,2024-10-15 10:37:00,157,ViewGrades
102415,250,1267,2024-10-10 05:00:00,2024-10-10 05:30:00,30,Other
102416,250,1267,2024-11-06 04:00:00,2024-11-06 05:37:00,97,SubmitAssignment
102417,250,1267,2024-10-20 04:00:00,2024-10-20 06:28:00,148,SubmitAssignment
102418,250,1267,2024-12-05 04:00:00,2024-12-05 06:39:00,159,Discussion
102419,250,1267,2024-10-11 17:00:00,2024-10-11 18:17:00,77,SubmitAssignment
102420,250,1267,2024-09-27 03:00:00,2024-09-27 05:33:00,153,Other
102421,250,1267,2024-12-07 16:00:00,2024-12-07 16:30:00,30,Discussion
102422,250,1267,2024-09-13 04:00:00,2024-09-13 04:39:00,39,SubmitAssignment
102423,250,1267,2024-10-06 22:00:00,2024-10-06 22:50:00,50,SubmitAssignment
102424,250,1267,2024-12-06 01:00:00,2024-12-06 02:18:00,78,Discussion
102425,250,1267,2024-10-03 02:00:00,2024-10-03 03:02:00,62,Other
102426,250,1267,2024-12-10 23:00:00,2024-12-11 00:26:00,86,ViewLectures
102427,250,1267,2024-10-15 10:00:00,2024-10-15 12:10:00,130,SubmitAssignment
102428,250,1267,2024-10-05 08:00:00,2024-10-05 09:43:00,103,Discussion
102429,250,1267,2024-12-10 00:00:00,2024-12-10 00:52:00,52,Discussion
102430,250,1267,2024-10-21 07:00:00,2024-10-21 08:41:00,101,Other
102431,250,1267,2024-11-17 06:00:00,2024-11-17 06:59:00,59,Other
102432,250,1267,2024-09-22 21:00:00,2024-09-22 22:09:00,69,Other
102433,250,1267,2024-11-29 22:00:00,2024-11-29 22:15:00,15,Other
102434,250,1267,2024-10-08 05:00:00,2024-10-08 07:17:00,137,Discussion
102435,250,1267,2024-09-14 18:00:00,2024-09-14 20:00:00,120,Other
102436,250,1267,2024-09-15 20:00:00,2024-09-15 20:27:00,27,SubmitAssignment
102437,250,1267,2024-10-07 16:00:00,2024-10-07 16:26:00,26,Other
102438,250,1267,2024-11-10 00:00:00,2024-11-10 01:02:00,62,ViewGrades
151479,376,1887,2024-09-07 11:00:00,2024-09-07 13:15:00,135,ViewLectures
151480,376,1887,2024-10-10 12:00:00,2024-10-10 12:38:00,38,ViewGrades
151481,376,1887,2024-12-13 06:00:00,2024-12-13 07:32:00,92,SubmitAssignment
151482,376,1887,2024-11-11 03:00:00,2024-11-11 03:46:00,46,ViewLectures
151483,376,1887,2024-11-04 13:00:00,2024-11-04 14:46:00,106,SubmitAssignment
151484,376,1887,2024-10-27 11:00:00,2024-10-27 12:48:00,108,Discussion
151485,376,1887,2024-09-13 02:00:00,2024-09-13 02:53:00,53,SubmitAssignment
151486,376,1887,2024-10-09 01:00:00,2024-10-09 02:28:00,88,Other
151487,376,1887,2024-10-19 16:00:00,2024-10-19 17:59:00,119,SubmitAssignment
151488,376,1887,2024-11-24 11:00:00,2024-11-24 12:43:00,103,Discussion
151489,376,1887,2024-09-05 17:00:00,2024-09-05 19:56:00,176,SubmitAssignment
151490,376,1887,2024-09-17 20:00:00,2024-09-17 21:07:00,67,Other
151491,376,1887,2024-10-10 00:00:00,2024-10-10 01:04:00,64,SubmitAssignment
151492,376,1887,2024-10-25 00:00:00,2024-10-25 00:51:00,51,Other
151493,376,1887,2024-11-19 07:00:00,2024-11-19 08:25:00,85,Discussion
151494,376,1887,2024-11-07 16:00:00,2024-11-07 16:24:00,24,SubmitAssignment
151495,376,1887,2024-09-13 10:00:00,2024-09-13 12:53:00,173,SubmitAssignment
151496,376,1887,2024-12-02 05:00:00,2024-12-02 07:17:00,137,ViewLectures
151497,376,1887,2024-09-28 01:00:00,2024-09-28 01:43:00,43,Other
151498,376,1887,2024-11-21 18:00:00,2024-11-21 19:12:00,72,Discussion
151499,376,1887,2024-10-24 09:00:00,2024-10-24 11:24:00,144,Other
151500,376,1887,2024-11-03 20:00:00,2024-11-03 21:26:00,86,ViewLectures
151501,376,1887,2024-11-13 08:00:00,2024-11-13 09:24:00,84,Other
151502,376,1887,2024-10-10 08:00:00,2024-10-10 08:20:00,20,Discussion
151503,376,1887,2024-10-29 18:00:00,2024-10-29 18:24:00,24,Other
151504,376,1887,2024-11-16 20:00:00,2024-11-16 20:35:00,35,ViewGrades
151505,376,1887,2024-09-28 17:00:00,2024-09-28 19:08:00,128,ViewLectures
151506,376,1887,2024-11-12 22:00:00,2024-11-13 00:30:00,150,Other
151507,376,1887,2024-11-28 10:00:00,2024-11-28 10:37:00,37,ViewGrades
151508,376,1887,2024-11-02 00:00:00,2024-11-02 02:21:00,141,ViewGrades
151509,376,1887,2024-09-20 00:00:00,2024-09-20 02:56:00,176,ViewLectures
151510,376,1887,2024-09-13 11:00:00,2024-09-13 11:52:00,52,ViewGrades
151511,376,1887,2024-10-20 18:00:00,2024-10-20 20:33:00,153,Other
151512,376,1887,2024-09-21 17:00:00,2024-09-21 18:17:00,77,Other
151513,376,1887,2024-09-14 09:00:00,2024-09-14 10:24:00,84,ViewGrades
151514,376,1887,2024-10-18 23:00:00,2024-10-19 01:32:00,152,SubmitAssignment
151515,376,1887,2024-10-26 09:00:00,2024-10-26 10:40:00,100,Other
151516,376,1887,2024-10-17 02:00:00,2024-10-17 02:15:00,15,Other
151517,376,1887,2024-09-08 14:00:00,2024-09-08 14:16:00,16,ViewLectures
151518,376,1887,2024-11-08 12:00:00,2024-11-08 14:33:00,153,Discussion
151519,376,1887,2024-09-09 06:00:00,2024-09-09 08:42:00,162,ViewGrades
151520,376,1887,2024-11-03 18:00:00,2024-11-03 20:00:00,120,ViewLectures
151521,376,1887,2024-11-21 15:00:00,2024-11-21 17:32:00,152,ViewGrades
151522,376,1887,2024-11-12 18:00:00,2024-11-12 19:05:00,65,ViewGrades
151523,376,1887,2024-10-15 10:00:00,2024-10-15 11:10:00,70,SubmitAssignment
151524,376,1887,2024-10-10 03:00:00,2024-10-10 03:47:00,47,ViewLectures
151525,376,1887,2024-12-12 03:00:00,2024-12-12 04:57:00,117,SubmitAssignment
151526,376,1887,2024-12-10 10:00:00,2024-12-10 12:08:00,128,ViewGrades
151527,376,1887,2024-10-29 23:00:00,2024-10-30 00:28:00,88,SubmitAssignment
151528,376,1887,2024-11-07 22:00:00,2024-11-07 22:32:00,32,ViewLectures
151529,376,1887,2024-12-03 23:00:00,2024-12-04 01:45:00,165,Other
151530,376,1887,2024-11-20 09:00:00,2024-11-20 11:41:00,161,ViewGrades
151531,376,1887,2024-10-31 11:00:00,2024-10-31 11:50:00,50,Other
151532,376,1887,2024-09-15 09:00:00,2024-09-15 10:02:00,62,Discussion
151533,376,1887,2024-12-06 14:00:00,2024-12-06 14:50:00,50,Discussion
151534,376,1887,2024-10-08 04:00:00,2024-10-08 04:36:00,36,ViewLectures
151535,376,1887,2024-11-25 19:00:00,2024-11-25 20:19:00,79,Discussion
151536,376,1887,2024-10-11 09:00:00,2024-10-11 10:55:00,115,SubmitAssignment
151537,376,1887,2024-11-05 09:00:00,2024-11-05 10:28:00,88,ViewLectures
151538,376,1887,2024-10-01 02:00:00,2024-10-01 03:05:00,65,SubmitAssignment
151539,376,1887,2024-10-15 21:00:00,2024-10-15 22:58:00,118,SubmitAssignment
151540,376,1887,2024-11-10 10:00:00,2024-11-10 12:03:00,123,Other
151541,376,1887,2024-11-24 15:00:00,2024-11-24 15:57:00,57,SubmitAssignment
151542,376,1887,2024-10-17 11:00:00,2024-10-17 12:08:00,68,ViewGrades
151543,376,1887,2024-10-04 10:00:00,2024-10-04 12:35:00,155,Discussion
151544,376,1887,2024-10-31 13:00:00,2024-10-31 13:24:00,24,Other
151545,376,1887,2024-10-21 20:00:00,2024-10-21 20:54:00,54,SubmitAssignment
151546,376,1887,2024-09-05 16:00:00,2024-09-05 17:47:00,107,ViewGrades
151547,376,1887,2024-09-21 09:00:00,2024-09-21 10:22:00,82,ViewGrades
151548,376,1887,2024-12-01 10:00:00,2024-12-01 10:21:00,21,Discussion
151549,376,1887,2024-09-04 10:00:00,2024-09-04 12:15:00,135,Other
151550,376,1887,2024-09-05 04:00:00,2024-09-05 05:32:00,92,Other
151551,376,1887,2024-10-14 23:00:00,2024-10-15 01:41:00,161,SubmitAssignment
151552,376,1887,2024-10-30 21:00:00,2024-10-30 21:46:00,46,Other
151553,376,1887,2024-10-12 17:00:00,2024-10-12 18:41:00,101,ViewLectures
151554,376,1887,2024-12-04 19:00:00,2024-12-04 21:16:00,136,ViewLectures
151555,376,1887,2024-12-11 23:00:00,2024-12-12 00:02:00,62,SubmitAssignment
151556,376,1887,2024-10-19 23:00:00,2024-10-20 01:26:00,146,Other
151557,376,1887,2024-11-21 03:00:00,2024-11-21 05:11:00,131,ViewLectures
151558,376,1887,2024-10-12 12:00:00,2024-10-12 12:54:00,54,ViewGrades
151559,376,1887,2024-09-29 18:00:00,2024-09-29 20:51:00,171,ViewLectures
151560,376,1887,2024-09-26 11:00:00,2024-09-26 13:02:00,122,Other
151561,376,1887,2024-09-24 06:00:00,2024-09-24 08:53:00,173,SubmitAssignment
151562,376,1887,2024-09-25 07:00:00,2024-09-25 09:02:00,122,SubmitAssignment
151563,376,1887,2024-11-03 06:00:00,2024-11-03 07:19:00,79,Discussion
151564,376,1887,2024-11-09 13:00:00,2024-11-09 14:23:00,83,Other
151565,376,1887,2024-11-16 08:00:00,2024-11-16 10:00:00,120,Other
151566,376,1887,2024-12-01 19:00:00,2024-12-01 20:21:00,81,ViewGrades
151567,376,1887,2024-10-06 16:00:00,2024-10-06 17:47:00,107,Other
151568,376,1887,2024-12-10 11:00:00,2024-12-10 11:42:00,42,Discussion
151569,376,1887,2024-09-09 21:00:00,2024-09-09 22:36:00,96,ViewLectures
151570,376,1887,2024-10-24 04:00:00,2024-10-24 04:31:00,31,Discussion
151571,376,1887,2024-11-01 09:00:00,2024-11-01 11:27:00,147,Other
151572,376,1887,2024-09-26 22:00:00,2024-09-27 00:17:00,137,ViewLectures
151573,376,1887,2024-11-24 13:00:00,2024-11-24 13:53:00,53,Discussion
151574,376,1887,2024-10-07 19:00:00,2024-10-07 20:00:00,60,ViewLectures
151575,376,1887,2024-09-20 11:00:00,2024-09-20 12:37:00,97,SubmitAssignment
151576,376,1887,2024-10-22 21:00:00,2024-10-22 21:39:00,39,ViewLectures
151577,376,1887,2024-09-21 15:00:00,2024-09-21 16:27:00,87,Other
151578,376,1887,2024-10-12 12:00:00,2024-10-12 13:23:00,83,SubmitAssignment
151579,376,1887,2024-12-03 15:00:00,2024-12-03 17:28:00,148,SubmitAssignment
151580,376,1887,2024-09-05 03:00:00,2024-09-05 05:49:00,169,ViewGrades
151581,376,1887,2024-09-17 02:00:00,2024-09-17 04:17:00,137,Other
151582,376,1887,2024-12-03 20:00:00,2024-12-03 21:12:00,72,ViewGrades
151583,376,1887,2024-09-24 20:00:00,2024-09-24 22:02:00,122,SubmitAssignment
151584,376,1887,2024-11-07 13:00:00,2024-11-07 13:26:00,26,Other
151585,376,1887,2024-10-26 04:00:00,2024-10-26 05:14:00,74,ViewGrades
151586,376,1887,2024-10-19 01:00:00,2024-10-19 03:20:00,140,Discussion
151587,376,1887,2024-11-09 14:00:00,2024-11-09 14:18:00,18,ViewGrades
151588,376,1887,2024-09-17 10:00:00,2024-09-17 10:42:00,42,SubmitAssignment
151589,376,1887,2024-09-21 13:00:00,2024-09-21 14:33:00,93,Discussion
151590,376,1887,2024-12-02 20:00:00,2024-12-02 21:24:00,84,SubmitAssignment
151591,376,1887,2024-11-29 14:00:00,2024-11-29 16:54:00,174,Discussion
151592,376,1887,2024-12-12 04:00:00,2024-12-12 05:37:00,97,SubmitAssignment
151593,376,1887,2024-11-04 07:00:00,2024-11-04 08:53:00,113,ViewLectures
151594,376,1887,2024-11-12 05:00:00,2024-11-12 05:47:00,47,Discussion
151595,376,1887,2024-09-25 00:00:00,2024-09-25 01:09:00,69,SubmitAssignment
151596,376,1887,2024-11-19 00:00:00,2024-11-19 00:15:00,15,Discussion
151597,376,1887,2024-09-28 14:00:00,2024-09-28 14:31:00,31,Discussion
151598,376,1887,2024-12-12 01:00:00,2024-12-12 02:41:00,101,ViewGrades
151599,376,1887,2024-09-29 01:00:00,2024-09-29 03:35:00,155,Discussion
151600,376,1887,2024-10-09 10:00:00,2024-10-09 11:13:00,73,Discussion
151601,376,1888,2024-10-15 14:00:00,2024-10-15 16:43:00,163,ViewLectures
151602,376,1888,2024-11-24 12:00:00,2024-11-24 13:52:00,112,ViewGrades
151603,376,1888,2024-10-04 17:00:00,2024-10-04 19:54:00,174,Other
151604,376,1888,2024-10-10 15:00:00,2024-10-10 17:21:00,141,SubmitAssignment
151605,376,1888,2024-11-26 01:00:00,2024-11-26 03:10:00,130,Discussion
151606,376,1888,2024-09-10 01:00:00,2024-09-10 02:19:00,79,Discussion
151607,376,1888,2024-11-05 22:00:00,2024-11-05 22:59:00,59,ViewGrades
151608,376,1888,2024-10-18 02:00:00,2024-10-18 03:04:00,64,Discussion
151609,376,1888,2024-10-26 04:00:00,2024-10-26 05:08:00,68,ViewLectures
151610,376,1888,2024-09-18 05:00:00,2024-09-18 06:32:00,92,Discussion
151611,376,1888,2024-09-15 04:00:00,2024-09-15 05:16:00,76,Other
151612,376,1888,2024-10-14 02:00:00,2024-10-14 03:19:00,79,ViewLectures
151613,376,1888,2024-11-28 06:00:00,2024-11-28 07:20:00,80,ViewLectures
151614,376,1888,2024-10-06 22:00:00,2024-10-06 23:52:00,112,SubmitAssignment
151615,376,1888,2024-12-02 21:00:00,2024-12-02 23:00:00,120,Other
151616,376,1888,2024-10-06 15:00:00,2024-10-06 17:41:00,161,SubmitAssignment
151617,376,1888,2024-10-09 19:00:00,2024-10-09 21:52:00,172,Other
151618,376,1888,2024-09-08 08:00:00,2024-09-08 10:05:00,125,Discussion
151619,376,1888,2024-10-28 16:00:00,2024-10-28 16:44:00,44,Discussion
151620,376,1888,2024-10-03 16:00:00,2024-10-03 18:35:00,155,ViewLectures
151621,376,1888,2024-12-04 08:00:00,2024-12-04 08:49:00,49,Other
151622,376,1888,2024-09-23 21:00:00,2024-09-23 23:51:00,171,ViewLectures
151623,376,1888,2024-09-15 12:00:00,2024-09-15 13:35:00,95,ViewGrades
151624,376,1888,2024-10-14 08:00:00,2024-10-14 10:33:00,153,ViewGrades
151625,376,1888,2024-09-01 03:00:00,2024-09-01 04:38:00,98,ViewGrades
151626,376,1888,2024-09-19 20:00:00,2024-09-19 21:02:00,62,ViewGrades
151627,376,1888,2024-12-10 12:00:00,2024-12-10 12:35:00,35,Other
151628,376,1888,2024-11-23 01:00:00,2024-11-23 01:58:00,58,ViewLectures
151629,376,1888,2024-09-21 22:00:00,2024-09-22 00:29:00,149,ViewLectures
151630,376,1888,2024-12-07 17:00:00,2024-12-07 18:31:00,91,SubmitAssignment
151631,376,1888,2024-11-16 19:00:00,2024-11-16 21:21:00,141,Discussion
151632,376,1888,2024-10-04 00:00:00,2024-10-04 00:30:00,30,SubmitAssignment
151633,376,1888,2024-11-27 22:00:00,2024-11-28 00:22:00,142,ViewGrades
151634,376,1888,2024-10-04 12:00:00,2024-10-04 12:46:00,46,Other
151635,376,1888,2024-09-13 15:00:00,2024-09-13 16:37:00,97,SubmitAssignment
151636,376,1888,2024-11-05 09:00:00,2024-11-05 10:26:00,86,SubmitAssignment
151637,376,1888,2024-09-08 16:00:00,2024-09-08 17:00:00,60,Other
151638,376,1888,2024-10-07 15:00:00,2024-10-07 17:47:00,167,Discussion
151639,376,1888,2024-11-10 00:00:00,2024-11-10 02:43:00,163,Other
151640,376,1888,2024-09-12 08:00:00,2024-09-12 08:35:00,35,ViewGrades
151641,376,1888,2024-10-06 10:00:00,2024-10-06 12:28:00,148,Discussion
151642,376,1888,2024-11-19 00:00:00,2024-11-19 00:37:00,37,Discussion
151643,376,1888,2024-10-22 19:00:00,2024-10-22 21:49:00,169,ViewGrades
151644,376,1888,2024-09-28 02:00:00,2024-09-28 03:13:00,73,ViewLectures
151645,376,1888,2024-12-09 18:00:00,2024-12-09 18:36:00,36,Other
151646,376,1888,2024-12-01 03:00:00,2024-12-01 03:19:00,19,ViewLectures
151647,376,1888,2024-09-05 07:00:00,2024-09-05 07:27:00,27,ViewGrades
151648,376,1888,2024-10-11 03:00:00,2024-10-11 04:44:00,104,ViewGrades
151649,376,1888,2024-09-23 10:00:00,2024-09-23 12:01:00,121,ViewLectures
151650,376,1888,2024-09-23 09:00:00,2024-09-23 10:25:00,85,Discussion
151651,376,1888,2024-10-24 02:00:00,2024-10-24 03:34:00,94,Discussion
151652,376,1888,2024-12-04 22:00:00,2024-12-05 00:58:00,178,SubmitAssignment
151653,376,1888,2024-10-12 04:00:00,2024-10-12 05:23:00,83,ViewGrades
151654,376,1888,2024-11-02 12:00:00,2024-11-02 12:30:00,30,SubmitAssignment
151655,376,1888,2024-09-14 13:00:00,2024-09-14 15:24:00,144,Other
151656,376,1888,2024-12-09 18:00:00,2024-12-09 19:06:00,66,Other
151657,376,1888,2024-11-15 21:00:00,2024-11-15 22:37:00,97,ViewLectures
151658,376,1888,2024-11-06 23:00:00,2024-11-07 00:30:00,90,SubmitAssignment
151659,376,1888,2024-11-01 02:00:00,2024-11-01 04:43:00,163,ViewLectures
151660,376,1888,2024-10-13 18:00:00,2024-10-13 18:41:00,41,SubmitAssignment
151661,376,1888,2024-11-30 05:00:00,2024-11-30 06:25:00,85,Other
