GradeEventID,EnrollmentID,AssignmentType,AssignmentName,PointsEarned,PointsPossible,SubmissionDate,IsOnTime,GradePercentage
24635,3144,Homework,carry,92.67,100,2025-11-06 16:41:01.721762,True,92.67
24636,3145,Project,region,91.2,100,2025-11-06 16:41:01.721762,True,91.2
24637,3145,Project,drop,83.78,100,2025-11-06 16:41:01.721762,True,83.78
24638,3145,Midterm,provide,70.37,100,2025-11-06 16:41:01.721762,True,70.37
24639,3145,Quiz,discuss,75.86,100,2025-11-06 16:41:01.721762,True,75.86
24640,3145,Midterm,ability,90.46,100,2025-11-06 16:41:01.721762,True,90.46
24641,3145,Midterm,represent,100.0,100,2025-11-06 16:41:01.721762,True,100.0
24642,3145,FinalExam,similar,80.04,100,2025-11-06 16:41:01.721762,True,80.04
24643,3145,Midterm,various,75.4,100,2025-11-06 16:41:01.721762,True,75.4
24644,3146,Midterm,course,97.35,100,2025-11-06 16:41:01.722794,True,97.35
24645,3146,Homework,available,83.02,100,2025-11-06 16:41:01.722794,True,83.02
24646,3146,FinalExam,foot,100.0,100,2025-11-06 16:41:01.722794,True,100.0
24647,3146,Quiz,process,78.57,100,2025-11-06 16:41:01.722794,True,78.57
24648,3146,Homework,in,97.62,100,2025-11-06 16:41:01.722794,True,97.62
24649,3147,Project,their,85.22,100,2025-11-06 16:41:01.722794,False,85.22
24650,3147,Homework,area,87.35,100,2025-11-06 16:41:01.722794,True,87.35
24651,3147,Quiz,reduce,69.41,100,2025-11-06 16:41:01.722794,True,69.41
24652,3147,Homework,behind,77.78,100,2025-11-06 16:41:01.723767,True,77.78
24653,3147,Quiz,ball,83.39,100,2025-11-06 16:41:01.723767,True,83.39
24654,3147,Homework,author,76.69,100,2025-11-06 16:41:01.723767,True,76.69
24655,3147,Project,today,75.86,100,2025-11-06 16:41:01.723767,True,75.86
24656,3147,Midterm,woman,98.41,100,2025-11-06 16:41:01.723767,True,98.41
29054,3714,FinalExam,where,89.89,100,2025-11-06 16:41:02.079555,True,89.89
29055,3714,Homework,life,100.0,100,2025-11-06 16:41:02.079555,True,100.0
29056,3714,Midterm,whole,85.03,100,2025-11-06 16:41:02.079555,False,85.03
29057,3714,Homework,never,77.06,100,2025-11-06 16:41:02.079555,True,77.06
29058,3714,Project,early,79.58,100,2025-11-06 16:41:02.079555,True,79.58
29059,3714,Project,people,86.62,100,2025-11-06 16:41:02.079555,False,86.62
29060,3714,Midterm,where,85.09,100,2025-11-06 16:41:02.079555,True,85.09
29061,3714,Midterm,shake,72.31,100,2025-11-06 16:41:02.079555,True,72.31
29062,3714,FinalExam,may,76.74,100,2025-11-06 16:41:02.079555,True,76.74
29063,3714,Quiz,home,78.61,100,2025-11-06 16:41:02.079555,False,78.61
29064,3715,FinalExam,book,84.81,100,2025-11-06 16:41:02.079555,True,84.81
29065,3715,Quiz,marriage,84.24,100,2025-11-06 16:41:02.079555,False,84.24
29066,3715,Project,theory,90.42,100,2025-11-06 16:41:02.079555,True,90.42
29067,3715,Project,as,86.82,100,2025-11-06 16:41:02.079555,True,86.82
29068,3715,Project,trip,86.39,100,2025-11-06 16:41:02.079555,True,86.39
29069,3715,FinalExam,head,74.27,100,2025-11-06 16:41:02.080587,True,74.27
29070,3715,Midterm,hotel,100.0,100,2025-11-06 16:41:02.080587,True,100.0
29071,3715,FinalExam,style,86.64,100,2025-11-06 16:41:02.080587,False,86.64
29072,3715,Quiz,upon,87.75,100,2025-11-06 16:41:02.080587,True,87.75
29073,3717,Midterm,pay,78.29,100,2025-11-06 16:41:02.080587,True,78.29
29074,3717,Quiz,main,90.82,100,2025-11-06 16:41:02.080587,True,90.82
29075,3717,Midterm,current,71.81,100,2025-11-06 16:41:02.080587,True,71.81
29076,3717,Midterm,state,79.48,100,2025-11-06 16:41:02.080587,True,79.48
29077,3717,Homework,different,82.88,100,2025-11-06 16:41:02.080587,True,82.88
29078,3717,FinalExam,these,86.1,100,2025-11-06 16:41:02.080587,True,86.1
29079,3717,Midterm,stage,86.83,100,2025-11-06 16:41:02.080587,False,86.83
29080,3717,Midterm,mission,95.5,100,2025-11-06 16:41:02.080587,True,95.5
29081,3717,Quiz,close,80.61,100,2025-11-06 16:41:02.080587,True,80.61
29082,3717,FinalExam,follow,75.68,100,2025-11-06 16:41:02.080587,True,75.68
29083,3718,FinalExam,great,100.0,100,2025-11-06 16:41:02.080587,True,100.0
29084,3718,Midterm,culture,81.82,100,2025-11-06 16:41:02.080587,True,81.82
29085,3718,Quiz,maintain,93.29,100,2025-11-06 16:41:02.080587,True,93.29
29086,3718,Quiz,tend,73.31,100,2025-11-06 16:41:02.080587,True,73.31
29087,3718,Homework,energy,84.6,100,2025-11-06 16:41:02.080587,True,84.6
29133,3724,FinalExam,concern,91.04,100,2025-11-06 16:41:02.084760,True,91.04
29134,3724,Midterm,ten,85.76,100,2025-11-06 16:41:02.084760,True,85.76
29135,3724,Quiz,song,90.19,100,2025-11-06 16:41:02.084760,True,90.19
29136,3724,Midterm,position,80.69,100,2025-11-06 16:41:02.085742,False,80.69
29137,3724,FinalExam,value,95.99,100,2025-11-06 16:41:02.085742,True,95.99
29138,3725,Quiz,professor,86.4,100,2025-11-06 16:41:02.085742,False,86.4
29139,3725,Quiz,head,93.8,100,2025-11-06 16:41:02.085742,True,93.8
29140,3725,Midterm,take,78.54,100,2025-11-06 16:41:02.085742,True,78.54
29141,3725,Quiz,blue,80.62,100,2025-11-06 16:41:02.085742,True,80.62
29142,3725,Midterm,test,90.83,100,2025-11-06 16:41:02.085742,True,90.83
29143,3725,Project,where,86.38,100,2025-11-06 16:41:02.085742,True,86.38
29144,3725,Midterm,move,89.47,100,2025-11-06 16:41:02.085742,True,89.47
29145,3725,Homework,phone,85.14,100,2025-11-06 16:41:02.085742,True,85.14
29146,3725,FinalExam,American,74.74,100,2025-11-06 16:41:02.085742,True,74.74
29147,3726,FinalExam,experience,80.65,100,2025-11-06 16:41:02.086743,True,80.65
29148,3726,Midterm,range,68.85,100,2025-11-06 16:41:02.086743,True,68.85
29149,3726,Project,risk,80.26,100,2025-11-06 16:41:02.086743,True,80.26
29150,3726,Midterm,marriage,80.75,100,2025-11-06 16:41:02.086743,False,80.75
29151,3726,Quiz,campaign,77.66,100,2025-11-06 16:41:02.086743,True,77.66
29152,3727,Quiz,increase,79.36,100,2025-11-06 16:41:02.086743,True,79.36
29153,3727,FinalExam,necessary,93.74,100,2025-11-06 16:41:02.086743,True,93.74
29154,3727,Project,fill,74.57,100,2025-11-06 16:41:02.086743,True,74.57
29155,3727,Project,similar,85.81,100,2025-11-06 16:41:02.086743,True,85.81
29156,3727,Midterm,allow,77.9,100,2025-11-06 16:41:02.086743,True,77.9
29157,3727,Project,someone,90.81,100,2025-11-06 16:41:02.086743,True,90.81
29158,3727,Midterm,from,82.85,100,2025-11-06 16:41:02.086743,True,82.85
29159,3727,FinalExam,challenge,94.02,100,2025-11-06 16:41:02.086743,True,94.02
29160,3727,Quiz,question,86.53,100,2025-11-06 16:41:02.086743,True,86.53
29161,3727,Homework,better,87.54,100,2025-11-06 16:41:02.086743,True,87.54
29162,3727,FinalExam,almost,87.95,100,2025-11-06 16:41:02.086743,True,87.95
32665,4170,Quiz,risk,66.07,100,2025-11-06 16:41:02.370665,True,66.07
32666,4170,FinalExam,professional,77.17,100,2025-11-06 16:41:02.370665,True,77.17
32667,4170,Midterm,professor,65.53,100,2025-11-06 16:41:02.370665,True,65.53
32668,4170,Midterm,foot,86.13,100,2025-11-06 16:41:02.370665,True,86.13
32669,4170,Quiz,day,82.67,100,2025-11-06 16:41:02.370665,True,82.67
32670,4170,FinalExam,give,81.83,100,2025-11-06 16:41:02.370665,True,81.83
32671,4170,Quiz,yeah,81.95,100,2025-11-06 16:41:02.370665,True,81.95
32672,4171,FinalExam,top,84.99,100,2025-11-06 16:41:02.370665,True,84.99
32673,4171,Project,night,80.61,100,2025-11-06 16:41:02.370665,True,80.61
32674,4171,Midterm,size,88.13,100,2025-11-06 16:41:02.370665,True,88.13
32675,4171,Homework,food,76.82,100,2025-11-06 16:41:02.370665,True,76.82
32676,4171,Quiz,animal,85.8,100,2025-11-06 16:41:02.370665,True,85.8
32677,4171,Project,drug,75.17,100,2025-11-06 16:41:02.370665,False,75.17
32678,4171,FinalExam,clear,87.93,100,2025-11-06 16:41:02.370665,True,87.93
32679,4171,Quiz,its,78.8,100,2025-11-06 16:41:02.370665,True,78.8
32680,4171,Homework,upon,77.54,100,2025-11-06 16:41:02.370665,True,77.54
32681,4171,Project,past,79.94,100,2025-11-06 16:41:02.371653,True,79.94
32682,4172,Homework,into,83.83,100,2025-11-06 16:41:02.371653,True,83.83
32683,4172,Project,say,91.74,100,2025-11-06 16:41:02.371653,True,91.74
32684,4172,Project,movement,70.9,100,2025-11-06 16:41:02.371653,True,70.9
32685,4172,Homework,argue,84.04,100,2025-11-06 16:41:02.372203,True,84.04
32686,4172,Midterm,program,76.9,100,2025-11-06 16:41:02.372203,False,76.9
32687,4172,Quiz,subject,75.29,100,2025-11-06 16:41:02.372203,True,75.29
32688,4172,Midterm,artist,87.91,100,2025-11-06 16:41:02.372203,True,87.91
32689,4172,Homework,create,93.46,100,2025-11-06 16:41:02.372203,True,93.46
32690,4172,Project,form,81.85,100,2025-11-06 16:41:02.372203,True,81.85
32691,4172,Project,protect,86.26,100,2025-11-06 16:41:02.372203,True,86.26
32692,4173,Project,strong,81.44,100,2025-11-06 16:41:02.372203,False,81.44
32693,4173,Midterm,offer,68.79,100,2025-11-06 16:41:02.372203,True,68.79
32694,4173,FinalExam,majority,92.17,100,2025-11-06 16:41:02.372203,False,92.17
32695,4173,Quiz,thing,77.92,100,2025-11-06 16:41:02.372203,True,77.92
32696,4173,Homework,there,84.24,100,2025-11-06 16:41:02.372203,True,84.24
32697,4173,Midterm,amount,87.2,100,2025-11-06 16:41:02.373247,True,87.2
32698,4173,FinalExam,dog,83.0,100,2025-11-06 16:41:02.373247,True,83.0
32699,4173,Homework,again,95.16,100,2025-11-06 16:41:02.373247,True,95.16
32700,4173,Midterm,skin,83.21,100,2025-11-06 16:41:02.373247,True,83.21
32701,4173,Midterm,mean,86.12,100,2025-11-06 16:41:02.373247,True,86.12
32702,4174,Homework,throw,76.62,100,2025-11-06 16:41:02.373247,True,76.62
32703,4174,Midterm,government,90.85,100,2025-11-06 16:41:02.373247,True,90.85
32704,4174,Midterm,cup,75.55,100,2025-11-06 16:41:02.373247,True,75.55
32705,4174,Homework,kind,93.03,100,2025-11-06 16:41:02.373247,True,93.03
32706,4174,Homework,art,97.22,100,2025-11-06 16:41:02.374205,True,97.22
32707,4174,Midterm,this,88.51,100,2025-11-06 16:41:02.374205,True,88.51
32708,4174,Project,production,81.08,100,2025-11-06 16:41:02.374205,True,81.08
32709,4174,Homework,message,80.71,100,2025-11-06 16:41:02.374205,False,80.71
32710,4174,Quiz,throughout,93.22,100,2025-11-06 16:41:02.374205,True,93.22
32711,4174,Homework,represent,82.32,100,2025-11-06 16:41:02.374205,True,82.32
32712,4174,Quiz,however,98.89,100,2025-11-06 16:41:02.374205,False,98.89
34684,4420,FinalExam,mission,80.86,100,2025-11-06 16:41:02.530968,True,80.86
34685,4420,Project,ok,77.09,100,2025-11-06 16:41:02.530968,True,77.09
34686,4420,Midterm,green,84.21,100,2025-11-06 16:41:02.530968,False,84.21
34687,4420,Homework,while,86.52,100,2025-11-06 16:41:02.530968,True,86.52
34688,4420,FinalExam,occur,88.96,100,2025-11-06 16:41:02.530968,True,88.96
34689,4420,Midterm,information,94.45,100,2025-11-06 16:41:02.530968,True,94.45
34690,4420,Project,hot,75.46,100,2025-11-06 16:41:02.530968,True,75.46
34691,4420,FinalExam,process,100.0,100,2025-11-06 16:41:02.530968,False,100.0
34692,4421,FinalExam,hundred,83.75,100,2025-11-06 16:41:02.530968,True,83.75
34693,4421,Midterm,serious,84.9,100,2025-11-06 16:41:02.530968,True,84.9
34694,4421,Quiz,human,85.75,100,2025-11-06 16:41:02.530968,True,85.75
34695,4421,FinalExam,practice,80.5,100,2025-11-06 16:41:02.530968,True,80.5
34696,4421,FinalExam,enjoy,81.22,100,2025-11-06 16:41:02.530968,True,81.22
34697,4421,Project,me,81.02,100,2025-11-06 16:41:02.530968,True,81.02
34698,4421,FinalExam,of,75.58,100,2025-11-06 16:41:02.531969,False,75.58
34699,4421,FinalExam,rest,82.39,100,2025-11-06 16:41:02.531969,True,82.39
34700,4421,Midterm,modern,87.14,100,2025-11-06 16:41:02.531969,True,87.14
34701,4421,Quiz,represent,100.0,100,2025-11-06 16:41:02.531969,True,100.0
34702,4421,Quiz,arm,71.52,100,2025-11-06 16:41:02.531969,False,71.52
34703,4422,Quiz,notice,64.49,100,2025-11-06 16:41:02.531969,True,64.49
34704,4422,Homework,today,83.9,100,2025-11-06 16:41:02.531969,True,83.9
34705,4422,Midterm,themselves,89.4,100,2025-11-06 16:41:02.531969,True,89.4
34706,4422,Project,mouth,84.99,100,2025-11-06 16:41:02.531969,True,84.99
34707,4422,Midterm,show,73.75,100,2025-11-06 16:41:02.531969,True,73.75
34708,4422,Midterm,catch,89.46,100,2025-11-06 16:41:02.531969,False,89.46
34709,4422,Project,floor,71.16,100,2025-11-06 16:41:02.531969,True,71.16
34710,4422,Project,city,81.3,100,2025-11-06 16:41:02.531969,True,81.3
34711,4422,Midterm,opportunity,80.31,100,2025-11-06 16:41:02.531969,True,80.31
34712,4422,Midterm,sister,79.08,100,2025-11-06 16:41:02.531969,True,79.08
34713,4422,Homework,process,71.57,100,2025-11-06 16:41:02.531969,True,71.57
34714,4423,Homework,point,82.79,100,2025-11-06 16:41:02.532981,True,82.79
34715,4423,Project,serious,79.37,100,2025-11-06 16:41:02.532981,True,79.37
34716,4423,Project,one,92.55,100,2025-11-06 16:41:02.532981,True,92.55
34717,4423,Midterm,particularly,74.44,100,2025-11-06 16:41:02.532981,True,74.44
34718,4423,Project,country,93.94,100,2025-11-06 16:41:02.532981,False,93.94
34719,4423,Project,beautiful,88.16,100,2025-11-06 16:41:02.532981,True,88.16
34720,4424,Homework,general,80.7,100,2025-11-06 16:41:02.532981,True,80.7
34721,4424,FinalExam,best,86.36,100,2025-11-06 16:41:02.532981,True,86.36
34722,4424,Midterm,song,87.01,100,2025-11-06 16:41:02.532981,True,87.01
34723,4424,Quiz,product,84.24,100,2025-11-06 16:41:02.532981,True,84.24
34724,4424,FinalExam,rather,73.72,100,2025-11-06 16:41:02.532981,True,73.72
34725,4425,Quiz,alone,87.92,100,2025-11-06 16:41:02.534020,True,87.92
34726,4425,Homework,hold,78.41,100,2025-11-06 16:41:02.534020,False,78.41
34727,4425,Homework,interesting,97.9,100,2025-11-06 16:41:02.534020,False,97.9
34728,4425,Quiz,business,87.86,100,2025-11-06 16:41:02.534020,True,87.86
34729,4425,Project,fish,89.06,100,2025-11-06 16:41:02.534020,False,89.06
34730,4425,Homework,tell,74.09,100,2025-11-06 16:41:02.534020,True,74.09
34731,4425,Midterm,behind,84.38,100,2025-11-06 16:41:02.534020,True,84.38
34732,4425,Quiz,pattern,87.26,100,2025-11-06 16:41:02.534020,True,87.26
34733,4425,Homework,meet,91.36,100,2025-11-06 16:41:02.534020,True,91.36
37826,4807,FinalExam,how,79.12,100,2025-11-06 16:41:02.788767,True,79.12
37827,4807,FinalExam,whether,60.88,100,2025-11-06 16:41:02.788767,True,60.88
37828,4807,FinalExam,never,79.74,100,2025-11-06 16:41:02.788767,True,79.74
37829,4807,FinalExam,business,54.33,100,2025-11-06 16:41:02.788767,True,54.33
37830,4807,Midterm,conference,79.72,100,2025-11-06 16:41:02.788767,True,79.72
37831,4807,Project,change,74.57,100,2025-11-06 16:41:02.788767,True,74.57
37832,4807,Quiz,care,57.42,100,2025-11-06 16:41:02.788767,False,57.42
37833,4807,FinalExam,significant,64.15,100,2025-11-06 16:41:02.788767,False,64.15
37834,4808,Homework,word,66.71,100,2025-11-06 16:41:02.789765,True,66.71
37835,4808,FinalExam,central,44.42,100,2025-11-06 16:41:02.789765,True,44.42
37836,4808,FinalExam,choose,51.74,100,2025-11-06 16:41:02.789765,True,51.74
37837,4808,Midterm,fear,26.25,100,2025-11-06 16:41:02.789765,True,26.25
37838,4808,Homework,heavy,19.82,100,2025-11-06 16:41:02.789765,True,19.82
37839,4808,FinalExam,stage,51.56,100,2025-11-06 16:41:02.789765,True,51.56
37840,4808,FinalExam,north,60.84,100,2025-11-06 16:41:02.789765,False,60.84
37841,4808,FinalExam,put,54.5,100,2025-11-06 16:41:02.789765,True,54.5
37842,4808,Quiz,ball,100.0,100,2025-11-06 16:41:02.789765,True,100.0
37843,4809,Midterm,case,42.07,100,2025-11-06 16:41:02.789765,True,42.07
37844,4809,Midterm,face,66.86,100,2025-11-06 16:41:02.789765,True,66.86
37845,4809,Homework,week,58.32,100,2025-11-06 16:41:02.789765,True,58.32
37846,4809,Project,management,66.72,100,2025-11-06 16:41:02.789765,False,66.72
37847,4809,Quiz,both,62.5,100,2025-11-06 16:41:02.789765,True,62.5
37848,4809,Midterm,lawyer,72.43,100,2025-11-06 16:41:02.790800,True,72.43
37849,4809,Midterm,line,76.39,100,2025-11-06 16:41:02.790800,True,76.39
37850,4809,Quiz,imagine,65.5,100,2025-11-06 16:41:02.790800,True,65.5
37851,4810,Midterm,message,44.39,100,2025-11-06 16:41:02.790800,True,44.39
37852,4810,Quiz,organization,53.07,100,2025-11-06 16:41:02.790800,False,53.07
37853,4810,Project,strategy,68.82,100,2025-11-06 16:41:02.790800,True,68.82
37854,4810,Homework,trial,59.73,100,2025-11-06 16:41:02.790800,True,59.73
37855,4810,Midterm,too,45.93,100,2025-11-06 16:41:02.790800,True,45.93
37856,4810,Homework,their,29.29,100,2025-11-06 16:41:02.790800,True,29.29
37857,4810,Homework,involve,53.92,100,2025-11-06 16:41:02.790800,True,53.92
37858,4810,Homework,indeed,67.29,100,2025-11-06 16:41:02.790800,True,67.29
37859,4810,Project,dream,66.66,100,2025-11-06 16:41:02.790800,True,66.66
37860,4810,FinalExam,director,48.81,100,2025-11-06 16:41:02.790800,False,48.81
37861,4811,FinalExam,letter,53.96,100,2025-11-06 16:41:02.791817,True,53.96
37862,4811,Quiz,technology,73.84,100,2025-11-06 16:41:02.791817,False,73.84
37863,4811,Homework,reach,49.23,100,2025-11-06 16:41:02.791817,True,49.23
37864,4811,Quiz,seat,59.96,100,2025-11-06 16:41:02.791817,False,59.96
37865,4811,Homework,level,96.34,100,2025-11-06 16:41:02.791817,True,96.34
37866,4812,Quiz,plan,66.28,100,2025-11-06 16:41:02.791817,False,66.28
37867,4812,Project,break,60.68,100,2025-11-06 16:41:02.791817,True,60.68
37868,4812,FinalExam,them,82.68,100,2025-11-06 16:41:02.791817,True,82.68
37869,4812,Project,spring,57.19,100,2025-11-06 16:41:02.791817,True,57.19
37870,4812,Midterm,risk,67.36,100,2025-11-06 16:41:02.791817,True,67.36
40922,5196,Quiz,other,53.27,100,2025-11-06 16:41:03.053479,True,53.27
40923,5196,Quiz,better,77.43,100,2025-11-06 16:41:03.053479,False,77.43
40924,5196,FinalExam,type,71.65,100,2025-11-06 16:41:03.053479,True,71.65
40925,5196,Project,area,62.96,100,2025-11-06 16:41:03.053479,True,62.96
40926,5196,Midterm,cup,61.96,100,2025-11-06 16:41:03.053479,True,61.96
40927,5196,Midterm,issue,61.85,100,2025-11-06 16:41:03.053479,False,61.85
40928,5197,Quiz,under,68.32,100,2025-11-06 16:41:03.053479,True,68.32
40929,5197,Midterm,share,64.15,100,2025-11-06 16:41:03.053479,False,64.15
40930,5197,Midterm,while,85.58,100,2025-11-06 16:41:03.053479,True,85.58
40931,5197,Quiz,per,65.71,100,2025-11-06 16:41:03.053479,True,65.71
40932,5197,FinalExam,end,100.0,100,2025-11-06 16:41:03.053479,True,100.0
40933,5197,Midterm,return,99.15,100,2025-11-06 16:41:03.053479,True,99.15
40934,5197,Midterm,agent,63.95,100,2025-11-06 16:41:03.053479,True,63.95
40935,5197,FinalExam,born,72.59,100,2025-11-06 16:41:03.053479,False,72.59
40936,5197,Quiz,learn,73.6,100,2025-11-06 16:41:03.053479,True,73.6
40937,5198,Midterm,drive,68.95,100,2025-11-06 16:41:03.054478,True,68.95
40938,5198,FinalExam,response,46.65,100,2025-11-06 16:41:03.054478,True,46.65
40939,5198,FinalExam,memory,72.63,100,2025-11-06 16:41:03.054478,True,72.63
40940,5198,Homework,writer,82.8,100,2025-11-06 16:41:03.054478,False,82.8
40941,5198,Midterm,price,70.27,100,2025-11-06 16:41:03.054478,True,70.27
40942,5198,Homework,current,77.38,100,2025-11-06 16:41:03.054478,True,77.38
40943,5198,FinalExam,send,58.44,100,2025-11-06 16:41:03.054478,True,58.44
40944,5198,FinalExam,as,52.36,100,2025-11-06 16:41:03.054478,True,52.36
40945,5198,Midterm,wear,70.12,100,2025-11-06 16:41:03.054478,True,70.12
40946,5198,Homework,cause,77.41,100,2025-11-06 16:41:03.054478,True,77.41
40947,5199,Homework,class,66.5,100,2025-11-06 16:41:03.054478,False,66.5
40948,5199,Quiz,arm,66.37,100,2025-11-06 16:41:03.054478,False,66.37
40949,5199,Midterm,manage,70.13,100,2025-11-06 16:41:03.054478,True,70.13
40950,5199,FinalExam,four,51.73,100,2025-11-06 16:41:03.055578,False,51.73
40951,5199,FinalExam,interesting,71.35,100,2025-11-06 16:41:03.055578,True,71.35
40952,5199,Midterm,my,72.88,100,2025-11-06 16:41:03.055578,True,72.88
40953,5199,FinalExam,commercial,55.43,100,2025-11-06 16:41:03.055578,True,55.43
40954,5199,Midterm,break,64.94,100,2025-11-06 16:41:03.055578,True,64.94
40955,5199,Midterm,picture,53.71,100,2025-11-06 16:41:03.055578,True,53.71
40956,5200,Midterm,big,63.46,100,2025-11-06 16:41:03.055578,True,63.46
40957,5200,Midterm,serve,89.99,100,2025-11-06 16:41:03.055578,True,89.99
40958,5200,Project,result,73.08,100,2025-11-06 16:41:03.055578,False,73.08
40959,5200,Quiz,discuss,64.9,100,2025-11-06 16:41:03.055578,True,64.9
40960,5200,FinalExam,that,76.91,100,2025-11-06 16:41:03.055578,True,76.91
40961,5201,FinalExam,lay,73.6,100,2025-11-06 16:41:03.056557,True,73.6
40962,5201,Midterm,yard,78.65,100,2025-11-06 16:41:03.056557,True,78.65
40963,5201,Quiz,long,60.84,100,2025-11-06 16:41:03.056557,True,60.84
40964,5201,FinalExam,president,51.36,100,2025-11-06 16:41:03.056557,True,51.36
40965,5201,Project,by,64.27,100,2025-11-06 16:41:03.056557,False,64.27
40966,5201,Homework,table,55.41,100,2025-11-06 16:41:03.056557,True,55.41
40967,5201,Quiz,thought,77.93,100,2025-11-06 16:41:03.056557,True,77.93
40968,5201,FinalExam,several,71.54,100,2025-11-06 16:41:03.056557,True,71.54
