AttendanceID,EnrollmentID,ClassDate,Status,Notes
55764,3718,2024-10-27,Present,
55765,3718,2024-11-03,Present,
55766,3718,2024-11-10,Present,
55767,3718,2024-11-17,Present,
55768,3718,2024-11-24,Present,
55769,3718,2024-12-01,Present,
55770,3718,2024-12-08,Present,
55846,3724,2024-09-01,Present,
55847,3724,2024-09-08,Present,
55848,3724,2024-09-15,Present,
55849,3724,2024-09-22,Present,
55850,3724,2024-09-29,Present,
55851,3724,2024-10-06,Present,
55852,3724,2024-10-13,Present,
55853,3724,2024-10-20,Present,
55854,3724,2024-10-27,Present,
55855,3724,2024-11-03,Present,
55856,3724,2024-11-10,Present,
55857,3724,2024-11-17,Late,Door technology play.
55858,3724,2024-11-24,Present,
55859,3724,2024-12-01,Present,
55860,3724,2024-12-08,Present,
55861,3725,2024-09-01,Present,
55862,3725,2024-09-08,Present,
55863,3725,2024-09-15,Present,
55864,3725,2024-09-22,Present,
55865,3725,2024-09-29,Present,
55866,3725,2024-10-06,Present,
55867,3725,2024-10-13,Present,
55868,3725,2024-10-20,Present,
55869,3725,2024-10-27,Present,
55870,3725,2024-11-03,Present,
55871,3725,2024-11-10,Present,
55872,3725,2024-11-17,Present,
55873,3725,2024-11-24,Present,
55874,3725,2024-12-01,Present,
55875,3725,2024-12-08,Present,
55876,3726,2024-09-01,Present,
55877,3726,2024-09-08,Present,
55878,3726,2024-09-15,Present,
55879,3726,2024-09-22,Present,
55880,3726,2024-09-29,Present,
55881,3726,2024-10-06,Present,
55882,3726,2024-10-13,Present,
55883,3726,2024-10-20,Present,
55884,3726,2024-10-27,Present,
55885,3726,2024-11-03,Present,
55886,3726,2024-11-10,Present,
55887,3726,2024-11-17,Present,
55888,3726,2024-11-24,Present,
55889,3726,2024-12-01,Present,
55890,3726,2024-12-08,Present,
55891,3727,2024-09-01,Present,
55892,3727,2024-09-08,Present,
55893,3727,2024-09-15,Present,
55894,3727,2024-09-22,Present,
55895,3727,2024-09-29,Present,
55896,3727,2024-10-06,Present,
55897,3727,2024-10-13,Present,
55898,3727,2024-10-20,Present,
55899,3727,2024-10-27,Present,
55900,3727,2024-11-03,Present,
55901,3727,2024-11-10,Excused,Environment event believe station.
55902,3727,2024-11-17,Present,
55903,3727,2024-11-24,Present,
55904,3727,2024-12-01,Excused,Summer at manager race lay interesting.
55905,3727,2024-12-08,Present,
62536,4170,2024-09-01,Present,
62537,4170,2024-09-08,Present,
62538,4170,2024-09-15,Present,
62539,4170,2024-09-22,Present,
62540,4170,2024-09-29,Present,
62541,4170,2024-10-06,Present,
62542,4170,2024-10-13,Present,
62543,4170,2024-10-20,Present,
62544,4170,2024-10-27,Present,
62545,4170,2024-11-03,Present,
62546,4170,2024-11-10,Present,
62547,4170,2024-11-17,Present,
62548,4170,2024-11-24,Present,
62549,4170,2024-12-01,Present,
62550,4170,2024-12-08,Present,
62551,4171,2024-09-01,Present,
62552,4171,2024-09-08,Present,
62553,4171,2024-09-15,Present,
62554,4171,2024-09-22,Present,
62555,4171,2024-09-29,Present,
62556,4171,2024-10-06,Present,
62557,4171,2024-10-13,Present,
62558,4171,2024-10-20,Present,
62559,4171,2024-10-27,Present,
62560,4171,2024-11-03,Present,
62561,4171,2024-11-10,Present,
62562,4171,2024-11-17,Present,
62563,4171,2024-11-24,Present,
62564,4171,2024-12-01,Present,
62565,4171,2024-12-08,Present,
62566,4172,2024-09-01,Present,
62567,4172,2024-09-08,Present,
62568,4172,2024-09-15,Present,
62569,4172,2024-09-22,Present,
62570,4172,2024-09-29,Present,
62571,4172,2024-10-06,Present,
62572,4172,2024-10-13,Present,
62573,4172,2024-10-20,Present,
62574,4172,2024-10-27,Present,
62575,4172,2024-11-03,Present,
62576,4172,2024-11-10,Present,
62577,4172,2024-11-17,Present,
62578,4172,2024-11-24,Present,
62579,4172,2024-12-01,Present,
62580,4172,2024-12-08,Present,
62581,4173,2024-09-01,Present,
62582,4173,2024-09-08,Present,
62583,4173,2024-09-15,Present,
62584,4173,2024-09-22,Present,
62585,4173,2024-09-29,Present,
62586,4173,2024-10-06,Present,
62587,4173,2024-10-13,Present,
62588,4173,2024-10-20,Present,
62589,4173,2024-10-27,Present,
62590,4173,2024-11-03,Present,
62591,4173,2024-11-10,Absent,Shoulder research end outside here.
62592,4173,2024-11-17,Present,
62593,4173,2024-11-24,Present,
62594,4173,2024-12-01,Present,
62595,4173,2024-12-08,Present,
62596,4174,2024-09-01,Present,
62597,4174,2024-09-08,Absent,Rich expect magazine ok condition although seem play.
62598,4174,2024-09-15,Present,
62599,4174,2024-09-22,Present,
62600,4174,2024-09-29,Present,
62601,4174,2024-10-06,Present,
62602,4174,2024-10-13,Present,
62603,4174,2024-10-20,Present,
62604,4174,2024-10-27,Present,
62605,4174,2024-11-03,Present,
62606,4174,2024-11-10,Present,
62607,4174,2024-11-17,Present,
62608,4174,2024-11-24,Absent,Catch than serious artist argue general former draw.
62609,4174,2024-12-01,Present,
62610,4174,2024-12-08,Present,
66286,4420,2024-09-01,Present,
66287,4420,2024-09-08,Present,
66288,4420,2024-09-15,Present,
66289,4420,2024-09-22,Present,
66290,4420,2024-09-29,Present,
66291,4420,2024-10-06,Present,
66292,4420,2024-10-13,Present,
66293,4420,2024-10-20,Present,
66294,4420,2024-10-27,Present,
66295,4420,2024-11-03,Present,
66296,4420,2024-11-10,Present,
66297,4420,2024-11-17,Present,
66298,4420,2024-11-24,Present,
66299,4420,2024-12-01,Present,
66300,4420,2024-12-08,Present,
66301,4421,2024-09-01,Present,
66302,4421,2024-09-08,Present,
66303,4421,2024-09-15,Present,
66304,4421,2024-09-22,Present,
66305,4421,2024-09-29,Present,
66306,4421,2024-10-06,Present,
66307,4421,2024-10-13,Present,
66308,4421,2024-10-20,Present,
66309,4421,2024-10-27,Present,
66310,4421,2024-11-03,Present,
66311,4421,2024-11-10,Present,
66312,4421,2024-11-17,Present,
66313,4421,2024-11-24,Present,
66314,4421,2024-12-01,Present,
66315,4421,2024-12-08,Present,
66316,4422,2024-09-01,Present,
66317,4422,2024-09-08,Present,
66318,4422,2024-09-15,Present,
66319,4422,2024-09-22,Present,
66320,4422,2024-09-29,Present,
66321,4422,2024-10-06,Present,
66322,4422,2024-10-13,Present,
66323,4422,2024-10-20,Present,
66324,4422,2024-10-27,Present,
66325,4422,2024-11-03,Present,
66326,4422,2024-11-10,Present,
66327,4422,2024-11-17,Present,
66328,4422,2024-11-24,Present,
66329,4422,2024-12-01,Present,
66330,4422,2024-12-08,Present,
66331,4423,2024-09-01,Excused,Up outside impact who various risk relate.
66332,4423,2024-09-08,Present,
66333,4423,2024-09-15,Present,
66334,4423,2024-09-22,Present,
66335,4423,2024-09-29,Present,
66336,4423,2024-10-06,Present,
66337,4423,2024-10-13,Present,
66338,4423,2024-10-20,Present,
66339,4423,2024-10-27,Present,
66340,4423,2024-11-03,Absent,Above nor best glass answer wish.
66341,4423,2024-11-10,Present,
66342,4423,2024-11-17,Present,
66343,4423,2024-11-24,Present,
66344,4423,2024-12-01,Present,
66345,4423,2024-12-08,Present,
66346,4424,2024-09-01,Present,
66347,4424,2024-09-08,Present,
66348,4424,2024-09-15,Present,
66349,4424,2024-09-22,Present,
66350,4424,2024-09-29,Present,
66351,4424,2024-10-06,Present,
66352,4424,2024-10-13,Present,
66353,4424,2024-10-20,Present,
66354,4424,2024-10-27,Present,
66355,4424,2024-11-03,Present,
66356,4424,2024-11-10,Present,
66357,4424,2024-11-17,Present,
66358,4424,2024-11-24,Present,
66359,4424,2024-12-01,Present,
66360,4424,2024-12-08,Present,
66361,4425,2024-09-01,Present,
66362,4425,2024-09-08,Present,
66363,4425,2024-09-15,Present,
66364,4425,2024-09-22,Absent,Much traditional free machine foreign suddenly.
66365,4425,2024-09-29,Present,
66366,4425,2024-10-06,Excused,Line policy threat evidence just.
66367,4425,2024-10-13,Present,
66368,4425,2024-10-20,Present,
66369,4425,2024-10-27,Present,
66370,4425,2024-11-03,Present,
66371,4425,2024-11-10,Present,
66372,4425,2024-11-17,Present,
66373,4425,2024-11-24,Present,
66374,4425,2024-12-01,Present,
66375,4425,2024-12-08,Absent,Deep space news site past.
72091,4807,2024-09-01,Present,
72092,4807,2024-09-08,Present,
72093,4807,2024-09-15,Absent,Movie agent place term near coach.
72094,4807,2024-09-22,Present,
72095,4807,2024-09-29,Present,
72096,4807,2024-10-06,Absent,Camera item debate gun better crime.
72097,4807,2024-10-13,Absent,Those decision anything part manager increase open.
72098,4807,2024-10-20,Present,
72099,4807,2024-10-27,Present,
72100,4807,2024-11-03,Present,
72101,4807,2024-11-10,Absent,Total statement type may.
72102,4807,2024-11-17,Present,
72103,4807,2024-11-24,Present,
72104,4807,2024-12-01,Excused,Response opportunity let.
72105,4807,2024-12-08,Present,
72106,4808,2024-09-01,Absent,Write movie pull camera ahead service recognize.
72107,4808,2024-09-08,Late,Leave term whom way course fine.
72108,4808,2024-09-15,Late,Not sister apply one he reduce design.
72109,4808,2024-09-22,Present,
72110,4808,2024-09-29,Present,
72111,4808,2024-10-06,Late,Thus Congress data detail action information least present.
72112,4808,2024-10-13,Absent,Everything provide yet bit himself.
72113,4808,2024-10-20,Present,
72114,4808,2024-10-27,Late,Truth month change ball cell.
72115,4808,2024-11-03,Present,
72116,4808,2024-11-10,Present,
72117,4808,2024-11-17,Present,
72118,4808,2024-11-24,Excused,Friend appear new.
72119,4808,2024-12-01,Present,
72120,4808,2024-12-08,Present,
72121,4809,2024-09-01,Absent,Again society gas page evening.
72122,4809,2024-09-08,Present,
72123,4809,2024-09-15,Present,
72124,4809,2024-09-22,Present,
72125,4809,2024-09-29,Present,
72126,4809,2024-10-06,Present,
72127,4809,2024-10-13,Present,
72128,4809,2024-10-20,Absent,Job past career resource medical civil owner kind.
72129,4809,2024-10-27,Excused,Attack claim hot fill bring enjoy.
72130,4809,2024-11-03,Late,Traditional world anything easy understand consider leg.
72131,4809,2024-11-10,Present,
72132,4809,2024-11-17,Present,
72133,4809,2024-11-24,Present,
72134,4809,2024-12-01,Absent,Believe sit fear ready.
72135,4809,2024-12-08,Absent,Seven whatever fund traditional instead language.
72136,4810,2024-09-01,Absent,Never set well not weight mention customer debate.
72137,4810,2024-09-08,Absent,Inside threat woman power check.
72138,4810,2024-09-15,Present,
72139,4810,2024-09-22,Present,
72140,4810,2024-09-29,Absent,Bring special political most save laugh.
72141,4810,2024-10-06,Present,
72142,4810,2024-10-13,Absent,Wear situation himself mother campaign.
72143,4810,2024-10-20,Present,
72144,4810,2024-10-27,Present,
72145,4810,2024-11-03,Present,
72146,4810,2024-11-10,Present,
72147,4810,2024-11-17,Absent,Consumer sea rate new.
72148,4810,2024-11-24,Present,
72149,4810,2024-12-01,Absent,Should talk trial ball modern.
72150,4810,2024-12-08,Present,
72151,4811,2024-09-01,Present,
72152,4811,2024-09-08,Absent,Determine to commercial quickly pressure.
72153,4811,2024-09-15,Absent,Score deal career special hot.
72154,4811,2024-09-22,Present,
72155,4811,2024-09-29,Absent,Population economic hope contain cover.
72156,4811,2024-10-06,Present,
72157,4811,2024-10-13,Late,Sea decide enough.
72158,4811,2024-10-20,Excused,Themselves evening scientist road.
72159,4811,2024-10-27,Present,
72160,4811,2024-11-03,Present,
72161,4811,2024-11-10,Present,
72162,4811,2024-11-17,Late,Mean new detail blood good firm may.
72163,4811,2024-11-24,Present,
72164,4811,2024-12-01,Present,
72165,4811,2024-12-08,Present,
72166,4812,2024-09-01,Present,
72167,4812,2024-09-08,Present,
72168,4812,2024-09-15,Present,
72169,4812,2024-09-22,Present,
72170,4812,2024-09-29,Present,
72171,4812,2024-10-06,Present,
72172,4812,2024-10-13,Present,
72173,4812,2024-10-20,Late,Tell response green air off.
72174,4812,2024-10-27,Present,
72175,4812,2024-11-03,Present,
72176,4812,2024-11-10,Present,
72177,4812,2024-11-17,Present,
72178,4812,2024-11-24,Present,
72179,4812,2024-12-01,Present,
72180,4812,2024-12-08,Present,
77926,5196,2024-09-01,Present,
77927,5196,2024-09-08,Present,
77928,5196,2024-09-15,Present,
77929,5196,2024-09-22,Present,
77930,5196,2024-09-29,Present,
77931,5196,2024-10-06,Present,
77932,5196,2024-10-13,Present,
77933,5196,2024-10-20,Present,
77934,5196,2024-10-27,Present,
77935,5196,2024-11-03,Late,Strategy develop his door choice interest.
77936,5196,2024-11-10,Present,
77937,5196,2024-11-17,Present,
77938,5196,2024-11-24,Present,
77939,5196,2024-12-01,Present,
77940,5196,2024-12-08,Absent,Rest foot meet art single.
77941,5197,2024-09-01,Present,
77942,5197,2024-09-08,Present,
77943,5197,2024-09-15,Present,
77944,5197,2024-09-22,Absent,Crime himself author large.
77945,5197,2024-09-29,Present,
77946,5197,2024-10-06,Present,
77947,5197,2024-10-13,Present,
77948,5197,2024-10-20,Present,
77949,5197,2024-10-27,Present,
77950,5197,2024-11-03,Present,
77951,5197,2024-11-10,Present,
77952,5197,2024-11-17,Present,
77953,5197,2024-11-24,Present,
77954,5197,2024-12-01,Present,
77955,5197,2024-12-08,Present,
77956,5198,2024-09-01,Present,
77957,5198,2024-09-08,Present,
77958,5198,2024-09-15,Present,
77959,5198,2024-09-22,Present,
77960,5198,2024-09-29,Present,
77961,5198,2024-10-06,Present,
77962,5198,2024-10-13,Present,
77963,5198,2024-10-20,Absent,Security radio economic ten customer speech wide.
77964,5198,2024-10-27,Absent,Matter test believe religious outside.
77965,5198,2024-11-03,Present,
77966,5198,2024-11-10,Present,
77967,5198,2024-11-17,Present,
77968,5198,2024-11-24,Present,
77969,5198,2024-12-01,Present,
77970,5198,2024-12-08,Absent,Spend TV film.
77971,5199,2024-09-01,Present,
77972,5199,2024-09-08,Present,
77973,5199,2024-09-15,Present,
77974,5199,2024-09-22,Present,
77975,5199,2024-09-29,Present,
77976,5199,2024-10-06,Present,
77977,5199,2024-10-13,Present,
77978,5199,2024-10-20,Present,
77979,5199,2024-10-27,Present,
77980,5199,2024-11-03,Present,
77981,5199,2024-11-10,Present,
77982,5199,2024-11-17,Present,
77983,5199,2024-11-24,Present,
77984,5199,2024-12-01,Present,
77985,5199,2024-12-08,Present,
77986,5200,2024-09-01,Present,
77987,5200,2024-09-08,Absent,Challenge again letter expect rich catch.
77988,5200,2024-09-15,Present,
77989,5200,2024-09-22,Present,
77990,5200,2024-09-29,Present,
77991,5200,2024-10-06,Present,
77992,5200,2024-10-13,Present,
77993,5200,2024-10-20,Present,
77994,5200,2024-10-27,Present,
77995,5200,2024-11-03,Present,
77996,5200,2024-11-10,Present,
77997,5200,2024-11-17,Present,
77998,5200,2024-11-24,Excused,Special debate close technology.
77999,5200,2024-12-01,Present,
78000,5200,2024-12-08,Present,
78001,5201,2024-09-01,Absent,Note develop phone language network.
78002,5201,2024-09-08,Excused,Almost hear air throughout support street.
78003,5201,2024-09-15,Absent,Popular defense chance likely answer responsibility raise.
78004,5201,2024-09-22,Present,
78005,5201,2024-09-29,Absent,Behavior interest along beautiful part hold.
78006,5201,2024-10-06,Present,
78007,5201,2024-10-13,Present,
78008,5201,2024-10-20,Present,
78009,5201,2024-10-27,Present,
78010,5201,2024-11-03,Present,
78011,5201,2024-11-10,Present,
78012,5201,2024-11-17,Absent,Side program think benefit store gun administration.
78013,5201,2024-11-24,Present,
78014,5201,2024-12-01,Absent,Easy particularly boy.
78015,5201,2024-12-08,Absent,Eat there manage put various field half.
87751,5851,2024-09-01,Present,
87752,5851,2024-09-08,Present,
87753,5851,2024-09-15,Present,
87754,5851,2024-09-22,Absent,Career science account force.
87755,5851,2024-09-29,Present,
87756,5851,2024-10-06,Present,
87757,5851,2024-10-13,Absent,Garden health claim glass similar bank all.
87758,5851,2024-10-20,Present,
87759,5851,2024-10-27,Present,
87760,5851,2024-11-03,Late,Another heart management recognize group.
87761,5851,2024-11-10,Present,
87762,5851,2024-11-17,Present,
87763,5851,2024-11-24,Present,
87764,5851,2024-12-01,Present,
87765,5851,2024-12-08,Present,
87766,5852,2024-09-01,Present,
87767,5852,2024-09-08,Absent,Cup reveal everything its.
87768,5852,2024-09-15,Present,
87769,5852,2024-09-22,Present,
87770,5852,2024-09-29,Present,
87771,5852,2024-10-06,Absent,Blood remain painting forward.
87772,5852,2024-10-13,Present,
87773,5852,2024-10-20,Present,
87774,5852,2024-10-27,Absent,Usually anyone study spend environment although.
87775,5852,2024-11-03,Present,
87776,5852,2024-11-10,Absent,Record we successful treat.
87777,5852,2024-11-17,Absent,Production lawyer information agree economic recent.
87778,5852,2024-11-24,Late,Just list blue choice fact or which.
87779,5852,2024-12-01,Absent,Science class get peace most start military.
87780,5852,2024-12-08,Present,
87781,5853,2024-09-01,Absent,Father miss list successful everybody site Republican individual.
87782,5853,2024-09-08,Late,Early city degree sense picture person.
87783,5853,2024-09-15,Present,
87784,5853,2024-09-22,Present,
87785,5853,2024-09-29,Present,
87786,5853,2024-10-06,Present,
87787,5853,2024-10-13,Absent,You night man set air.
87788,5853,2024-10-20,Present,
87789,5853,2024-10-27,Absent,Own relationship them science ahead heavy.
87790,5853,2024-11-03,Absent,Marriage dog specific third sometimes recently.
87791,5853,2024-11-10,Present,
87792,5853,2024-11-17,Excused,Pay next scene right.
87793,5853,2024-11-24,Absent,Room expect window forget baby in center.
87794,5853,2024-12-01,Present,
87795,5853,2024-12-08,Late,Officer pressure matter bank involve soon.
87796,5854,2024-09-01,Absent,Stop something cover hospital TV treat.
87797,5854,2024-09-08,Absent,Early administration focus protect reason American.
87798,5854,2024-09-15,Present,
87799,5854,2024-09-22,Present,
87800,5854,2024-09-29,Absent,Generation form middle attention.
87801,5854,2024-10-06,Absent,Eye newspaper son hand.
87802,5854,2024-10-13,Absent,Expect style behavior art coach station former.
87803,5854,2024-10-20,Present,
87804,5854,2024-10-27,Present,
87805,5854,2024-11-03,Present,
87806,5854,2024-11-10,Present,
87807,5854,2024-11-17,Absent,Idea lawyer Mrs without lay stop seat him.
87808,5854,2024-11-24,Present,
87809,5854,2024-12-01,Present,
87810,5854,2024-12-08,Present,
90286,6020,2024-09-01,Present,
90287,6020,2024-09-08,Present,
90288,6020,2024-09-15,Present,
